	index	pro-trope	anti-trope	domain	task_type	is_clear	is_similar	full_text	mlm-pro-ruRoberta-large	mlm-anti-ruRoberta-large	aul-pro-ruRoberta-large	aul-anti-ruRoberta-large	cro-pro-ruRoberta-large	cro-anti-ruRoberta-large	mlm-pro-ruBert-large	mlm-anti-ruBert-large	aul-pro-ruBert-large	aul-anti-ruBert-large	cro-pro-ruBert-large	cro-anti-ruBert-large	mlm-pro-ruBert-base	mlm-anti-ruBert-base	aul-pro-ruBert-base	aul-anti-ruBert-base	cro-pro-ruBert-base	cro-anti-ruBert-base	mlm-pro-ruBert-conversational	mlm-anti-ruBert-conversational	aul-pro-ruBert-conversational	aul-anti-ruBert-conversational	cro-pro-ruBert-conversational	cro-anti-ruBert-conversational	mlm-pro-SBERTLarge	mlm-anti-SBERTLarge	aul-pro-SBERTLarge	aul-anti-SBERTLarge	cro-pro-SBERTLarge	cro-anti-SBERTLarge	mlm-pro-XLM	mlm-anti-XLM	aul-pro-XLM	aul-anti-XLM	cro-pro-XLM	cro-anti-XLM
815	825	только колбасу ливерную ест	только ананасов с рябчиками ест	class	freeform_full	0	0	только колбасу ливерную ест===только ананасов с рябчиками ест	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816	826	скорее всего, ты не сможешь себе это позволить	скорее всего, ты не захочешь себе этого позволять	class	freeform_full	1	1	скорее всего, ты не сможешь себе это позволить===скорее всего, ты не захочешь себе этого позволять	-7.530031057074666	-15.012211109278724	-0.00020104953728150576	-0.000554941943846643	-5.044	-4.847	-5.202112123370171	-10.54585775313899	-0.12413785606622696	-0.17054827511310577	-1.78	-2.601	-4.839726468082517	-12.340111902914941	-3.744602281585685e-06	-5.3547719289781526e-06	-1.83	-2.791	-5.200188420712948	-18.397481873631477	-0.029569586738944054	-0.08231185376644135	-1.018	-1.444	-110.51891040802002	-107.00175762176514	-0.5312743782997131	-0.5312005281448364	-72.988	-70.427	-270.51179695129395	-301.5875988006592	-0.9443451762199402	-0.8817459344863892	-176.336	-179.585
817	827	если не будешь учиться, будешь нищим	если не будешь учиться, будешь богатым	class	freeform_full	1	1	если не будешь учиться, будешь нищим===если не будешь учиться, будешь богатым	-11.433492481708527	-17.59651070833206	-0.0028262888081371784	-0.0015008051414042711	-10.275	-12.791	-19.93884016573429	-22.20218813419342	-0.025726888328790665	-0.018728772178292274	-10.274	-11.147	-16.123169735074043	-21.037874281406403	-9.550964023219422e-05	-2.520378438930493e-05	-9.734	-12.372	-17.97650106996298	-21.507450997829437	-0.004433884751051664	-0.005816259887069464	-10.576	-11.666	-82.56316184997559	-81.73932838439941	-0.6579916477203369	-0.6695004105567932	-70.394	-71.742	-191.12549114227295	-183.2772331237793	-1.1640567779541016	-1.1364572048187256	-148.415	-148.226
818	828	сами виноваты, нужно работать больше, а не детей в нищете рожать	нужно работать меньше, а не рожать в рог изобилия	class	freeform_full	1	0	сами виноваты, нужно работать больше, а не детей в нищете рожать===нужно работать меньше, а не рожать в рог изобилия	-17.89809782244265	-31.092375363688916	-0.0033104850444942713	-0.0010703144362196326	-3.76	-10.819	-59.78904347680509	-39.00904279202223	-0.07929295301437378	-0.11616211384534836	-7.91	-8.542	-36.45788237033412	-37.99223878979683	-0.00010035053855972365	-0.00027787420549429953	-4.438	-10.39	-38.476243874581996	-51.57900820206851	-0.014520145021378994	-0.006182792596518993	-10.371	-5.281	-186.00927066802979	-127.23804569244385	-0.4082319140434265	-0.5564253330230713	-73.218	-74.862	-401.90284729003906	-307.87635040283203	-0.9756346344947815	-1.3716620206832886	-172.795	-171.85
819	829	плодятся только из за детских пособий	плодятся, потому что у них денег много	class	freeform_full	0	0	плодятся только из за детских пособий===плодятся, потому что у них денег много	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820	830	нужно думать как богатый	нужно думать как бедный	class	freeform_full	1	1	нужно думать как богатый===нужно думать как бедный	-21.73203841689974	-25.802585721947253	-0.05041308328509331	-0.06781045347452164	-9.324	-12.043	-37.41559457778931	-45.22695779800415	-0.18308870494365692	-0.6815004348754883	-25.703	-28.447	-39.38244104385376	-33.566919803619385	-0.16076017916202545	-0.0030064955353736877	-22.916	-21.666	-38.294777393341064	-36.0068244934082	-0.18431325256824493	-0.23459163308143616	-20.653	-20.402	-58.99354267120361	-67.63148975372314	-0.8103452920913696	-0.6598716974258423	-46.84	-45.304	-123.05115699768066	-126.21423149108887	-1.6497688293457031	-1.6656745672225952	-76.951	-76.404
821	831	пора бы уже повзрослеть и найти более стабильный заработок	как ты можешь жить в роскоши , если в африке дети голодают	class	freeform_full	0	0	пора бы уже повзрослеть и найти более стабильный заработок===как ты можешь жить в роскоши , если в африке дети голодают	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822	832	бедность это всегда ваша вина	богатство это всегда ваша вина	class	freeform_full	1	1	бедность это всегда ваша вина===богатство это всегда ваша вина	-26.5159273147583	-21.31337422132492	-0.0005563893355429173	-5.1881746912840754e-05	-17.096	-17.768	-31.149169087409973	-30.70914649963379	-0.03249745070934296	-0.20227555930614471	-19.403	-17.048	-24.278337478637695	-25.32227659225464	-0.09509949386119843	-0.0010006020311266184	-14.006	-13.454	-27.87975561618805	-35.863516211509705	-0.27153047919273376	-0.371613472700119	-13.307	-16.492	-64.50963687896729	-63.037508964538574	-0.8653488159179688	-0.8823047876358032	-52.912	-52.315	-144.3169765472412	-114.41887474060059	-1.2918838262557983	-1.5104410648345947	-91.839	-93.536
823	833	да они всю зарплату пропивают за три дня	не могу придумать, неудачный пример выбрала	class	freeform_full	0	0	да они всю зарплату пропивают за три дня===не могу придумать, неудачный пример выбрала	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824	834	бедняки не могут быть счастливы	богачи не могут быть счастливы	class	freeform_full	1	1	бедняки не могут быть счастливы===богачи не могут быть счастливы	-7.914217701647431	-9.403079494833946	-3.426053444854915e-05	-1.4377639672602527e-05	-3.839	-4.123	-12.556144108530134	-14.94655167683959	-4.221843028062722e-06	-0.5324041843414307	-7.151	-11.714	-9.441587645560503	-6.460976108908653	-4.928627095068805e-05	-4.649595939554274e-05	-2.514	-3.729	-20.328670289367437	-13.06049108505249	-0.0066786883398890495	-0.0013612550683319569	-9.458	-9.925	-72.86431217193604	-75.5400161743164	-0.7181582450866699	-0.7416014671325684	-49.85	-50.704	-187.5535545349121	-181.367769241333	-1.2033673524856567	-1.4357608556747437	-126.951	-125.874
825	835	твоя одежда такая потрёпанная	твоя одежда слишком вычурная	class	freeform_full	1	1	твоя одежда такая потрёпанная===твоя одежда слишком вычурная	-15.320143778284546	-12.076115663687233	-4.122599420952611e-05	-4.9621168727753684e-05	-10.251	-9.073	-16.441795870661736	-13.31201919913292	-0.6828578114509583	-0.7790583372116089	-12.348	-10.271	-16.356803134083748	-11.58112396299839	-0.0006678022909909487	-0.0001276627735933289	-11.989	-9.379	-22.43712263845373	-11.512738764286041	-0.0014523736899718642	-2.824739749485161e-05	-18.268	-8.477	-59.66057777404785	-60.37593460083008	-0.7815210819244385	-0.7858471870422363	-25.633	-25.555	-170.2356309890747	-182.9952621459961	-0.9666812419891357	-1.0205967426300049	-84.572	-87.48
826	836	стыдно есть такую еду и покупать вещи в более дешёвых магазинах	стыдно есть в дорогих ресторанах и покупать одежду известных брендов	class	freeform_full	1	1	стыдно есть такую еду и покупать вещи в более дешёвых магазинах===стыдно есть в дорогих ресторанах и покупать одежду известных брендов	-15.590752173156943	-6.655347398540471	-6.51647769700503e-06	-2.5913903300534002e-05	-6.118	-4.49	-33.265942299040034	-21.474217184237204	-0.3844734728336334	-0.05603928491473198	-16.711	-16.408	-32.841974035836756	-18.471442298498005	-4.442905628820881e-05	-0.00019617304496932775	-11.028	-14.86	-42.97090658219531	-29.97364928619936	-0.03805245831608772	-0.0925893485546112	-13.961	-16.483	-136.14098167419434	-119.430006980896	-0.49746036529541016	-0.5070574879646301	-48.593	-49.931	-404.71302795410156	-346.60609912872314	-1.0080229043960571	-1.0899953842163086	-162.952	-161.909
827	837	сами виноваты, что работу нормальную найти не можете	сами виноваты, что можете найти нормальную работу	class	freeform_full	0	0	сами виноваты, что работу нормальную найти не можете===сами виноваты, что можете найти нормальную работу	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828	838	как им позволяет совесть просить на улицах милостыню	как им позволяет совесть не просить милостыню на улицах	class	freeform_full	0	0	как им позволяет совесть просить на улицах милостыню===как им позволяет совесть не просить милостыню на улицах	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829	839	разленились и ждете помощи,а сами не можете выбраться из нищеты	разленились и ждете помощи,а сами не можете выбраться из богатства	class	freeform_full	0	1	разленились и ждете помощи,а сами не можете выбраться из нищеты===разленились и ждете помощи,а сами не можете выбраться из богатства	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830	840	сложно содержать в чистоте старую квартиру	сложно содержать в чистоте новую квартиру	class	freeform_full	1	1	сложно содержать в чистоте старую квартиру===сложно содержать в чистоте новую квартиру	-10.292171729844995	-9.503573702531867	-5.3034811571706086e-05	-1.5954441551002674e-05	-4.338	-3.458	-21.72322580870241	-24.193943253718317	-0.00013694161316379905	-0.00023861214867793024	-16.271	-19.911	-17.321336578112096	-20.506425278726965	-0.00019543746020644903	-0.0001967345451703295	-12.094	-14.426	-34.72302946075797	-34.562905142083764	-0.0035413079895079136	-0.0024834261275827885	-27.681	-28.448	-71.67346668243408	-69.58015441894531	-0.7244405746459961	-0.7117886543273926	-59.604	-58.774	-211.82780742645264	-192.13640022277832	-1.005279541015625	-1.1077492237091064	-162.597	-166.115
831	841	живут, как бомжи	живут, как короли	class	freeform_full	1	1	живут, как бомжи===живут, как короли	-5.097405829466879	-6.911804012954235	-0.007232510484755039	-0.006611063610762358	-5.056	-3.619	-9.978322647511959	-13.06053215265274	-1.682332731434144e-05	-9.088253136724234e-05	-3.249	-6.158	-10.615134155377746	-11.325428888201714	-7.550191367045045e-05	-7.671023195143789e-05	-3.431	-4.948	-14.882488429546356	-12.442047044634819	-0.008650812320411205	-0.004136532079428434	-8.516	-4.953	-48.41912651062012	-50.76948642730713	-0.9629850387573242	-1.0028343200683594	-35.635	-37.365	-147.28897666931152	-112.24589538574219	-2.5248262882232666	-2.7001123428344727	-76.232	-73.968
832	842	люди всегда сами виноваты в своих экономических проблемах	люди всегда сами виноваты в своем экономическом достатке	class	freeform_full	1	1	люди всегда сами виноваты в своих экономических проблемах===люди всегда сами виноваты в своем экономическом достатке	-15.176836386322975	-17.097343501402065	-0.00022715058003086597	-9.54122151597403e-05	-10.389	-12.391	-14.398614449426532	-23.400978702120483	-3.0497008992824703e-05	-0.548061192035675	-8.143	-8.922	-16.076224128715694	-22.629178935661912	-9.882033918984234e-05	-0.00020688814402092248	-11.896	-9.751	-27.544775831513107	-51.45658119395375	-0.0032825213856995106	-0.019257791340351105	-16.033	-23.55	-104.68727111816406	-98.19008159637451	-0.6768898963928223	-0.6410883665084839	-62.422	-59.584	-260.8034915924072	-271.1322956085205	-1.5479650497436523	-0.8249451518058777	-146.227	-148.168
